reporting_country,partner_country,year,flow_type,hs_code,product_category,trade_value_usd,reporting_date,exporter_gdp_usd
France,Germany,2021,export,287908,Chemicals,2279113914.0,2021-08-24,2900000000000.0
Germany,France,2021,import,287908,Chemicals,2384742444.0,2021-08-24,2900000000000.0
France,Germany,2021,export,511866,Textiles,3693413280.0,2021-05-30,2900000000000.0
Germany,France,2021,import,511866,Textiles,3746025721.0,2021-05-30,2900000000000.0
France,Germany,2022,export,847714,Machinery,2244132205.0,2023-02-07,2900000000000.0
Germany,France,2022,import,847714,Machinery,2298823237.0,2023-02-07,2900000000000.0
France,Germany,2022,export,872298,Vehicles,2094628772.0,2023-01-31,2900000000000.0
Germany,France,2022,import,872298,Vehicles,2132489564.0,2023-01-31,2900000000000.0
France,Germany,2023,export,844815,Machinery,2073741270.0,2023-02-07,2900000000000.0
Germany,France,2023,import,844815,Machinery,2175790375.0,2023-02-07,2900000000000.0
France,Germany,2023,export,535707,Textiles,2089727254.0,2023-07-16,2900000000000.0
Germany,France,2023,import,535707,Textiles,2144874541.0,2023-07-16,2900000000000.0
France,USA,2019,export,854160,Electronics,4782601447.0,2019-05-29,2900000000000.0
USA,France,2019,import,854160,Electronics,4867862172.0,2019-05-29,2900000000000.0
France,USA,2019,export,870201,Vehicles,3765196088.0,2019-04-14,2900000000000.0
USA,France,2019,import,870201,Vehicles,3986878311.0,2019-04-14,2900000000000.0
France,USA,2019,export,504425,Textiles,4993371466.0,2019-05-22,2900000000000.0
USA,France,2019,import,504425,Textiles,5331982569.0,2019-05-22,2900000000000.0
France,USA,2020,export,844450,Machinery,2764196584.0,2020-09-25,2900000000000.0
USA,France,2020,import,844450,Machinery,2787631090.0,2020-09-25,2900000000000.0
France,USA,2020,export,854787,Electronics,4080492920.0,2020-01-20,2900000000000.0
USA,France,2020,import,854787,Electronics,4024283232.0,2020-01-20,2900000000000.0
France,USA,2020,export,294490,Chemicals,473003326.0,2021-01-25,2900000000000.0
USA,France,2020,import,294490,Chemicals,501410998.0,2021-01-25,2900000000000.0
France,USA,2020,export,508625,Textiles,3999137736.0,2020-03-19,2900000000000.0
USA,France,2020,import,508625,Textiles,4135166581.0,2020-03-19,2900000000000.0
France,USA,2021,export,840945,Machinery,2600278172.0,2021-06-25,2900000000000.0
USA,France,2021,import,840945,Machinery,2581597718.0,2021-06-25,2900000000000.0
France,USA,2021,export,851348,Electronics,829981515.0,2021-08-15,2900000000000.0
USA,France,2021,import,851348,Electronics,849541029.0,2021-08-15,2900000000000.0
France,USA,2021,export,876366,Vehicles,2752327187.0,2022-02-13,2900000000000.0
USA,France,2021,import,876366,Vehicles,2920671010.0,2022-02-13,2900000000000.0
France,USA,2021,export,289838,Chemicals,1772104457.0,2021-05-24,2900000000000.0
USA,France,2021,import,289838,Chemicals,1784050450.0,2021-05-24,2900000000000.0
France,USA,2021,export,537614,Textiles,1414155989.0,2021-04-20,2900000000000.0
USA,France,2021,import,537614,Textiles,1416723464.0,2021-04-20,2900000000000.0
France,USA,2022,export,842289,Machinery,4308755112.0,2023-02-27,2900000000000.0
USA,France,2022,import,842289,Machinery,4691181326.0,2023-02-27,2900000000000.0
France,USA,2022,export,503620,Textiles,711069032.0,2022-01-12,2900000000000.0
USA,France,2022,import,503620,Textiles,755117067.0,2022-01-12,2900000000000.0
France,USA,2023,export,876498,Vehicles,732375501.0,2023-03-05,2900000000000.0
USA,France,2023,import,876498,Vehicles,737967938.0,2023-03-05,2900000000000.0
France,China,2019,export,842117,Machinery,924910185.0,2020-02-03,2900000000000.0
China,France,2019,import,842117,Machinery,935862149.0,2020-02-03,2900000000000.0
France,China,2019,export,853021,Electronics,4657317337.0,2019-04-24,2900000000000.0
China,France,2019,import,853021,Electronics,5026721417.0,2019-04-24,2900000000000.0
France,China,2019,export,282808,Chemicals,3939749075.0,2019-11-28,2900000000000.0
China,France,2019,import,282808,Chemicals,3894910887.0,2019-11-28,2900000000000.0
France,China,2019,export,535673,Textiles,2902771893.0,2020-03-11,2900000000000.0
China,France,2019,import,535673,Textiles,3021684008.0,2020-03-11,2900000000000.0
France,China,2020,export,53524,Machinery,2999175489.0,2021-02-22,2900000000000.0
China,France,2020,import,53524,Machinery,3020991602.0,2021-02-22,2900000000000.0
France,China,2020,export,856190,Electronics,330810413.0,2020-04-11,2900000000000.0
China,France,2020,import,856190,Electronics,339976688.0,2020-04-11,2900000000000.0
France,China,2020,export,298799,Chemicals,2041289691.0,2020-12-20,2900000000000.0
China,France,2020,import,298799,Chemicals,2029194522.0,2020-12-20,2900000000000.0
France,China,2020,export,526431,Textiles,3054347052.0,2020-04-25,2900000000000.0
China,France,2020,import,526431,Textiles,2999370785.0,2020-04-25,2900000000000.0
France,China,2021,export,851744,Electronics,601565935.0,2022-02-07,2900000000000.0
China,France,2021,import,851744,Electronics,637770151.0,2022-02-07,2900000000000.0
France,China,2021,export,283567,Chemicals,3227767067.0,2022-03-18,2900000000000.0
China,France,2021,import,283567,Chemicals,3477696245.0,2022-03-18,2900000000000.0
France,China,2021,export,505142,Textiles,1562713452.0,2021-05-23,2900000000000.0
China,France,2021,import,505142,Textiles,1546407896.0,2021-05-23,2900000000000.0
France,China,2022,export,841559,Machinery,1884131640.0,2023-01-09,2900000000000.0
China,France,2022,import,841559,Machinery,1964775927.0,2023-01-09,2900000000000.0
France,China,2022,export,857686,Electronics,384322586.0,2022-03-07,2900000000000.0
China,France,2022,import,857686,Electronics,398814883.0,2022-03-07,2900000000000.0
France,China,2022,export,281930,Chemicals,3370846827.0,2022-04-23,2900000000000.0
China,France,2022,import,281930,Chemicals,3605624996.0,2022-04-23,2900000000000.0
France,China,2023,export,840617,Machinery,3701604398.0,2024-02-20,2900000000000.0
China,France,2023,import,840617,Machinery,3890428476.0,2024-02-20,2900000000000.0
France,China,2023,export,854388,Electronics,686754499.0,2024-01-25,2900000000000.0
China,France,2023,import,854388,Electronics,738340679.0,2024-01-25,2900000000000.0
France,China,2023,export,870785,Vehicles,4108622598.0,2024-03-01,2900000000000.0
China,France,2023,import,870785,Vehicles,4254779559.0,2024-03-01,2900000000000.0
France,China,2023,export,509474,Textiles,2313078407.0,2023-05-30,2900000000000.0
China,France,2023,import,509474,Textiles,2483461007.0,2023-05-30,2900000000000.0
France,Japan,2019,export,842400,Machinery,253471322.0,2020-02-01,2900000000000.0
Japan,France,2019,import,842400,Machinery,255377648.0,2020-02-01,2900000000000.0
France,Japan,2019,export,873536,Vehicles,4392194918.0,2019-01-27,2900000000000.0
Japan,France,2019,import,873536,Vehicles,4590929859.0,2019-01-27,2900000000000.0
France,Japan,2019,export,511473,Textiles,3418860482.0,2019-06-30,2900000000000.0
Japan,France,2019,import,511473,Textiles,3370860205.0,2019-06-30,2900000000000.0
France,Japan,2020,export,851855,Electronics,1019649219.0,2021-02-13,2900000000000.0
Japan,France,2020,import,851855,Electronics,1006906094.0,2021-02-13,2900000000000.0
France,Japan,2020,export,287059,Chemicals,1532649305.0,2020-04-24,2900000000000.0
Japan,France,2020,import,287059,Chemicals,1518866516.0,2020-04-24,2900000000000.0
France,Japan,2021,export,846042,Machinery,1424280578.0,2021-12-25,2900000000000.0
Japan,France,2021,import,846042,Machinery,1560108084.0,2021-12-25,2900000000000.0
France,Japan,2021,export,879314,Vehicles,1807067922.0,2021-10-29,2900000000000.0
Japan,France,2021,import,879314,Vehicles,1806392229.0,2021-10-29,2900000000000.0
France,Japan,2021,export,291031,Chemicals,3646677618.0,2022-03-21,2900000000000.0
Japan,France,2021,import,291031,Chemicals,3957143856.0,2022-03-21,2900000000000.0
France,Japan,2021,export,529387,Textiles,4937778894.0,2022-01-02,2900000000000.0
Japan,France,2021,import,529387,Textiles,5407360575.0,2022-01-02,2900000000000.0
France,Japan,2022,export,848487,Machinery,1299507049.0,2022-09-18,2900000000000.0
Japan,France,2022,import,848487,Machinery,1410033610.0,2022-09-18,2900000000000.0
France,Japan,2022,export,850108,Electronics,2931199619.0,2022-07-21,2900000000000.0
Japan,France,2022,import,850108,Electronics,3069861537.0,2022-07-21,2900000000000.0
France,Japan,2023,export,841757,Machinery,1239389451.0,2023-07-16,2900000000000.0
Japan,France,2023,import,841757,Machinery,1266864896.0,2023-07-16,2900000000000.0
France,Japan,2023,export,853348,Electronics,747800378.0,2023-02-14,2900000000000.0
Japan,France,2023,import,853348,Electronics,763419874.0,2023-02-14,2900000000000.0
France,Japan,2023,export,876919,Vehicles,4809163877.0,2024-02-26,2900000000000.0
Japan,France,2023,import,876919,Vehicles,5063647826.0,2024-02-26,2900000000000.0
France,Japan,2023,export,299129,Chemicals,532138298.0,2023-02-23,2900000000000.0
Japan,France,2023,import,299129,Chemicals,523759053.0,2023-02-23,2900000000000.0
France,Japan,2023,export,509779,Textiles,1088659333.0,2023-05-05,2900000000000.0
Japan,France,2023,import,509779,Textiles,1146942540.0,2023-05-05,2900000000000.0
France,India,2019,export,851811,Electronics,2583345969.0,2019-03-11,2900000000000.0
India,France,2019,import,851811,Electronics,2759871506.0,2019-03-11,2900000000000.0
France,India,2019,export,870572,Vehicles,269043954.0,2019-12-31,2900000000000.0
India,France,2019,import,870572,Vehicles,277170546.0,2019-12-31,2900000000000.0
France,India,2019,export,280807,Chemicals,788409475.0,2019-08-07,2900000000000.0
India,France,2019,import,280807,Chemicals,821720289.0,2019-08-07,2900000000000.0
France,India,2020,export,849226,Machinery,2301888967.0,2020-02-29,2900000000000.0
India,France,2020,import,849226,Machinery,2499651918.0,2020-02-29,2900000000000.0
France,India,2020,export,853060,Electronics,859307301.0,2020-07-28,2900000000000.0
India,France,2020,import,853060,Electronics,924689783.0,2020-07-28,2900000000000.0
France,India,2020,export,292629,Chemicals,645057305.0,2021-01-18,2900000000000.0
India,France,2020,import,292629,Chemicals,706473116.0,2021-01-18,2900000000000.0
France,India,2020,export,502507,Textiles,1504509979.0,2020-01-27,2900000000000.0
India,France,2020,import,502507,Textiles,1582206491.0,2020-01-27,2900000000000.0
France,India,2021,export,852874,Electronics,2667927382.0,2021-12-22,2900000000000.0
India,France,2021,import,852874,Electronics,2721385035.0,2021-12-22,2900000000000.0
France,India,2021,export,872516,Vehicles,842245297.0,2021-12-13,2900000000000.0
India,France,2021,import,872516,Vehicles,854925441.0,2021-12-13,2900000000000.0
France,India,2021,export,286737,Chemicals,2140297728.0,2021-08-26,2900000000000.0
India,France,2021,import,286737,Chemicals,2321219737.0,2021-08-26,2900000000000.0
France,India,2021,export,527190,Textiles,744010367.0,2022-03-11,2900000000000.0
India,France,2021,import,527190,Textiles,816440726.0,2022-03-11,2900000000000.0
France,India,2022,export,877865,Vehicles,2081569468.0,2022-09-15,2900000000000.0
India,France,2022,import,877865,Vehicles,2208759899.0,2022-09-15,2900000000000.0
France,India,2023,export,853723,Electronics,2777375872.0,2023-04-19,2900000000000.0
India,France,2023,import,853723,Electronics,3037496355.0,2023-04-19,2900000000000.0
France,India,2023,export,877494,Vehicles,4077454229.0,2024-03-25,2900000000000.0
India,France,2023,import,877494,Vehicles,4456851614.0,2024-03-25,2900000000000.0
France,India,2023,export,294434,Chemicals,603045628.0,2023-06-12,2900000000000.0
India,France,2023,import,294434,Chemicals,596572953.0,2023-06-12,2900000000000.0
France,Brazil,2019,export,856928,Electronics,661914476.0,2019-08-11,2900000000000.0
Brazil,France,2019,import,856928,Electronics,651463066.0,2019-08-11,2900000000000.0
France,Brazil,2019,export,877209,Vehicles,2700086295.0,2019-07-15,2900000000000.0
Brazil,France,2019,import,877209,Vehicles,2755230864.0,2019-07-15,2900000000000.0
France,Brazil,2019,export,284769,Chemicals,1606902546.0,2019-09-24,2900000000000.0
Brazil,France,2019,import,284769,Chemicals,1627564585.0,2019-09-24,2900000000000.0
France,Brazil,2020,export,852677,Electronics,1280378218.0,2020-07-29,2900000000000.0
Brazil,France,2020,import,852677,Electronics,1360809814.0,2020-07-29,2900000000000.0
France,Brazil,2020,export,77467,Vehicles,1837090779.0,2020-10-10,2900000000000.0
Brazil,France,2020,import,77467,Vehicles,1819823776.0,2020-10-10,2900000000000.0
France,Brazil,2021,export,846724,Machinery,2464218083.0,2021-01-03,2900000000000.0
Brazil,France,2021,import,846724,Machinery,2540312879.0,2021-01-03,2900000000000.0
France,Brazil,2021,export,870489,Vehicles,2162039836.0,2021-11-30,2900000000000.0
Brazil,France,2021,import,870489,Vehicles,2211687081.0,2021-11-30,2900000000000.0
France,Brazil,2021,export,286307,Chemicals,1707517941.0,2021-07-01,2900000000000.0
Brazil,France,2021,import,286307,Chemicals,1681335815.0,2021-07-01,2900000000000.0
France,Brazil,2022,export,876942,Vehicles,4228023665.0,2022-12-29,2900000000000.0
Brazil,France,2022,import,876942,Vehicles,4459956315.0,2022-12-29,2900000000000.0
France,Brazil,2022,export,528196,Textiles,2596747396.0,2022-05-08,2900000000000.0
Brazil,France,2022,import,528196,Textiles,2842313260.0,2022-05-08,2900000000000.0
France,Brazil,2023,export,858908,Electronics,134685686.0,2023-02-17,2900000000000.0
Brazil,France,2023,import,858908,Electronics,132447333.0,2023-02-17,2900000000000.0
France,Brazil,2023,export,878461,Vehicles,80696252.0,2023-06-15,2900000000000.0
Brazil,France,2023,import,878461,Vehicles,88649894.0,2023-06-15,2900000000000.0
France,Brazil,2023,export,295354,Chemicals,2600334578.0,2023-08-25,2900000000000.0
Brazil,France,2023,import,295354,Chemicals,2695060578.0,2023-08-25,2900000000000.0
France,Brazil,2023,export,509059,Textiles,2435356146.0,2023-05-18,2900000000000.0
Brazil,France,2023,import,509059,Textiles,2387713955.0,2023-05-18,2900000000000.0
France,UK,2019,export,879238,Vehicles,616093187.0,2019-09-23,2900000000000.0
UK,France,2019,import,879238,Vehicles,623401898.0,2019-09-23,2900000000000.0
France,UK,2019,export,291858,Chemicals,1151439807.0,2019-07-15,2900000000000.0
UK,France,2019,import,291858,Chemicals,1207132321.0,2019-07-15,2900000000000.0
France,UK,2020,export,846368,Machinery,4492519695.0,2020-01-08,2900000000000.0
UK,France,2020,import,846368,Machinery,4829562200.0,2020-01-08,2900000000000.0
France,UK,2020,export,859115,Electronics,3011933060.0,2020-12-16,2900000000000.0
UK,France,2020,import,859115,Electronics,3160483092.0,2020-12-16,2900000000000.0
France,UK,2020,export,281062,Chemicals,1209978659.0,2020-02-18,2900000000000.0
UK,France,2020,import,281062,Chemicals,1258208882.0,2020-02-18,2900000000000.0
France,UK,2020,export,525611,Textiles,4210873913.0,2021-01-02,2900000000000.0
UK,France,2020,import,525611,Textiles,4151703448.0,2021-01-02,2900000000000.0
France,UK,2021,export,846402,Machinery,3479406071.0,2021-06-14,2900000000000.0
UK,France,2021,import,846402,Machinery,3655845043.0,2021-06-14,2900000000000.0
France,UK,2021,export,873836,Vehicles,4300752473.0,2021-03-02,2900000000000.0
UK,France,2021,import,873836,Vehicles,4512234290.0,2021-03-02,2900000000000.0
France,UK,2021,export,292802,Chemicals,1021202995.0,2021-07-15,2900000000000.0
UK,France,2021,import,292802,Chemicals,1118552556.0,2021-07-15,2900000000000.0
France,UK,2021,export,511906,Textiles,2719805080.0,2022-01-21,2900000000000.0
UK,France,2021,import,511906,Textiles,2809494660.0,2022-01-21,2900000000000.0
France,UK,2022,export,857304,Electronics,3666829214.0,2022-07-27,2900000000000.0
UK,France,2022,import,857304,Electronics,3788018657.0,2022-07-27,2900000000000.0
France,UK,2022,export,871998,Vehicles,1613304050.0,2023-03-27,2900000000000.0
UK,France,2022,import,871998,Vehicles,1755653184.0,2023-03-27,2900000000000.0
France,UK,2023,export,855519,Electronics,2474760412.0,2023-09-10,2900000000000.0
UK,France,2023,import,855519,Electronics,2652021689.0,2023-09-10,2900000000000.0
France,UK,2023,export,879355,Vehicles,4861070338.0,2024-01-29,2900000000000.0
UK,France,2023,import,879355,Vehicles,5216720248.0,2024-01-29,2900000000000.0
France,Canada,2019,export,842364,Machinery,4505304699.0,2019-04-18,2900000000000.0
Canada,France,2019,import,842364,Machinery,4777815930.0,2019-04-18,2900000000000.0
France,Canada,2019,export,873414,Vehicles,3569397939.0,2019-08-05,2900000000000.0
Canada,France,2019,import,873414,Vehicles,3536277449.0,2019-08-05,2900000000000.0
France,Canada,2020,export,846368,Machinery,506609797.0,2020-03-27,2900000000000.0
Canada,France,2020,import,846368,Machinery,535288287.0,2020-03-27,2900000000000.0
France,Canada,2020,export,508580,Textiles,3887983119.0,2020-04-15,2900000000000.0
Canada,France,2020,import,508580,Textiles,4210300947.0,2020-04-15,2900000000000.0
France,Canada,2021,export,520120,Textiles,2478328429.0,2021-06-06,2900000000000.0
Canada,France,2021,import,520120,Textiles,2629177868.0,2021-06-06,2900000000000.0
France,Canada,2022,export,871556,Vehicles,3355669428.0,2022-05-26,2900000000000.0
Canada,France,2022,import,871556,Vehicles,3561509294.0,2022-05-26,2900000000000.0
France,Canada,2023,export,847357,Machinery,3867060417.0,2023-08-21,2900000000000.0
Canada,France,2023,import,847357,Machinery,4119115466.0,2023-08-21,2900000000000.0
France,Canada,2023,export,853772,Electronics,383479733.0,2023-11-28,2900000000000.0
Canada,France,2023,import,853772,Electronics,394452698.0,2023-11-28,2900000000000.0
France,Canada,2023,export,872048,Vehicles,2915140703.0,2023-03-24,2900000000000.0
Canada,France,2023,import,872048,Vehicles,2979162035.0,2023-03-24,2900000000000.0
France,Canada,2023,export,291559,Chemicals,2637452374.0,2023-07-11,2900000000000.0
Canada,France,2023,import,291559,Chemicals,2762849370.0,2023-07-11,2900000000000.0
France,Australia,2019,export,848843,Machinery,3275446453.0,2019-06-02,2900000000000.0
